collision_type,recommended_action,order_number,client_name,property_address,existing_order_id,existing_order_number,existing_client_name,source_file,source_row
exact_existing_order_number,skip_existing,2026268,Fair Rental Values,709-711 John Street,0507e967-638f-46ab-a613-ff07c11dd13f,2026268,Fair Rental Values,falcon_2026_orders_enriched_review.csv,187
exact_existing_order_number,skip_existing,242987,WesBanco Bank,5046 State Hwy 53 North,6345fc04-42f8-4073-8a34-195c376c5bc5,242987,WesBanco Bank,falcon_2026_orders_enriched_review.csv,188
exact_existing_order_number,skip_existing,25-000453-01,Citizens National Bank,2162 W Alexis Road,67b224e8-e56f-4d04-8a73-48d79287d7b8,25-000453-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,189
exact_existing_order_number,skip_existing,25-000461-01,Citizens National Bank,7972 SR 66,bd0d358d-7222-4c09-9a7e-66a077219735,25-000461-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,190
exact_existing_order_number,skip_existing,26-000020-01,Citizens National Bank,5211 Douglas Road,6c6751c2-8077-4e7c-893e-92cf739a64e4,26-000020-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,191
exact_existing_order_number,skip_existing,26-000050-01,Citizens National Bank,495 County Road 220,f118cc56-59d3-4358-8b7e-07383250014c,26-000050-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,192
exact_existing_order_number,skip_existing,26-000051-01,Citizens National Bank,14417 US-68,419ceda7-edae-4a7f-8d37-311e6e8af035,26-000051-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,193
exact_existing_order_number,skip_existing,26-000113-01,Citizens National Bank,725 West Logan Street,1a5c1ccc-67f8-4b2c-8a6e-5965f0b5ab38,26-000113-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,194
exact_existing_order_number,skip_existing,26-000130-01,Citizens National Bank,213 N Broadway Street,c9ff17a2-28f6-4afb-8a61-d29123e2080c,26-000130-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,195
exact_existing_order_number,skip_existing,26-000135-01,Citizens National Bank,Poling Road,3ef82b5e-dd8b-4013-bd15-e9b851ec0ebd,26-000135-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,196
exact_existing_order_number,skip_existing,26-000180-02,Citizens National Bank,408 Clinton Street,babd6186-e158-4dc7-a197-6f8051747ea5,26-000180-02,Citizens National Bank,falcon_2026_orders_enriched_review.csv,197
exact_existing_order_number,skip_existing,26-000243-01,Citizens National Bank,1322 Woodlawn Avenue,1b83d4ff-c270-4024-98a2-7aaa17a949ac,26-000243-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,198
exact_existing_order_number,skip_existing,26-000243-02,Citizens National Bank,1206 S Main Street,3bfacaab-9924-47b1-939d-eed86e216734,26-000243-02,Citizens National Bank,falcon_2026_orders_enriched_review.csv,199
exact_existing_order_number,skip_existing,26-000246-01,Citizens National Bank,100 E Wapakoneta Street,3b109409-059a-47bd-a02e-5a1069efe301,26-000246-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,200
exact_existing_order_number,skip_existing,26-000261-01,Citizens National Bank,148 W Tully Street,2b1900e2-d039-494b-9c48-61c3c1790598,26-000261-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,201
exact_existing_order_number,skip_existing,26-000266-01,Citizens National Bank,5224 Renwyck Drive,67e7df9b-c012-4705-9a6d-eadaaae777e9,26-000266-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,202
exact_existing_order_number,skip_existing,26-000281-01,Citizens National Bank,212-214 S Main Street,ae28f4c1-2354-421c-b575-f69b1aedebf4,26-000281-01,Citizens National Bank,falcon_2026_orders_enriched_review.csv,203
exact_existing_order_number,skip_existing,26-000350-01,Farmers & Merchants State Bank,8622 SR 66,c16bf4a9-e767-4266-901f-bdc7834ebfb1,26-000350-01,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,204
exact_existing_order_number,skip_existing,26-000566-01,WesBanco Bank,220 W Main Street,9a1e5157-19a6-489e-b00d-690c94b3a350,26-000566-01,WesBanco Bank,falcon_2026_orders_enriched_review.csv,205
exact_existing_order_number,skip_existing,26-000567-01,WesBanco Bank,228 W Main Street,a121b02b-13cc-41e4-9dda-1cfbdb4f3777,26-000567-01,WesBanco Bank,falcon_2026_orders_enriched_review.csv,206
exact_existing_order_number,skip_existing,26-000766-01,WesBanco Bank,1303 N Main Street,5c3bdf79-639d-49ea-8f57-7ba1cd7c8d46,26-000766-01,WesBanco Bank,falcon_2026_orders_enriched_review.csv,207
exact_existing_order_number,skip_existing,26-000969-01,WesBanco Bank,19303 Lorain Road,60c0cb93-3903-495d-81f7-0169d4f26aba,26-000969-01,WesBanco Bank,falcon_2026_orders_enriched_review.csv,208
exact_existing_order_number,skip_existing,MERC-56193374,First Federal Savings Bank,9789 Clark Drive,947c33bd-53ca-4be2-a83d-fb396c2d2abb,MERC-56193374,First Federal Savings Bank,falcon_2026_orders_enriched_review.csv,209
exact_existing_order_number,skip_existing,MERC-57425598,TLC Community Credit Union,5353 W US 223,e0842800-52e5-483b-9e3d-2100abfb8b6b,MERC-57425598,TLC Community Credit Union,falcon_2026_orders_enriched_review.csv,210
exact_existing_order_number,skip_existing,OH32020260011,Farm Service Agency,County Road B,87526917-abb7-43a8-8ee5-6838b6241ba0,OH32020260011,Farm Service Agency,falcon_2026_orders_enriched_review.csv,211
exact_existing_order_number,skip_existing,OH32020260013,FSA & The Union Bank,County Road 1 & S3,68d738fb-a950-438c-8b53-7d09b640045e,OH32020260013,The Union Bank Company,falcon_2026_orders_enriched_review.csv,212
exact_existing_order_number,skip_existing,OH33920260027,FSA & F&M Bank,144.18 Acres in Woodville,76bbe75a-dbd3-4d75-a11f-ea134f911e95,OH33920260027,FSA & F&M Bank,falcon_2026_orders_enriched_review.csv,213
exact_existing_order_number,skip_existing,OH35420260013,FSA & First National Bank,75 Acres Hancock Road,695a0d23-77e4-4d1b-bd2e-22a7a625fe9f,OH35420260013,FSA & First National Bank,falcon_2026_orders_enriched_review.csv,214
exact_existing_order_number,skip_existing,OH36920260007,Farm Service Agency,State Route 698,11add75e-9f3b-4685-aace-bf5cb9bc794c,OH36920260007,Farm Service Agency,falcon_2026_orders_enriched_review.csv,215
exact_existing_order_number,skip_existing,OH36920260010,Farm Service Agency,Road 21,a3f973c7-9131-40cb-94c2-6ded4f66bc15,OH36920260010,Farm Service Agency,falcon_2026_orders_enriched_review.csv,216
exact_existing_order_number,skip_existing,OH36920260031,FSA & Citizens National Bank,48.261 Acres on SR 613,5614cba7-4e27-4e5d-ac68-0145392d7bd5,OH36920260031,FSA & Citizens National Bank,falcon_2026_orders_enriched_review.csv,217
