action,reason,order_number,source_file,source_row,client_name,normalized_client_name,client_action,existing_client_id,property_address,city,state,year,status,property_type,fee,ordered_date,inspection_date,completed_date,appraiser_source_name,appraiser_action,appraiser_user_id,reviewer_source_name,reviewer_action,reviewer_user_id,target_operations_scope,import_source,import_batch,existing_order_id,existing_order_number,existing_client_name,confidence,evidence_notes
skip_existing,exact_existing_order_number,2025187,falcon_2025_orders_enriched_review.csv,60,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,847 W Alexis Road,Toledo,OH,2025,completed,Land,1400,2025-05-05,,2025-05-19,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,35a87eb1-8614-4222-9adf-4d9c994514d0,2025187,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 374 via exact_order_number
skip_existing,exact_existing_order_number,2025190,falcon_2025_orders_enriched_review.csv,61,Fair Rental Values,Fair Rental Values,reuse,8,501 Palisades Drive,Pacific Palisades,CA,2025,completed,Special Purpose,2300,2025-05-07,,2025-06-13,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,b2800416-a51a-4465-a033-cb76050f1b70,2025190,Fair Rental Values,High - Order Book validated,validated/enriched from Order Book row 380 via exact_order_number
skip_existing,exact_existing_order_number,2025191,falcon_2025_orders_enriched_review.csv,62,Fair Rental Values,Fair Rental Values,reuse,8,408 Main Street,McCloud,CA,2025,completed,Special Purpose,2300,2025-05-07,,2025-06-18,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,9af68fce-2f87-4133-935a-2b8d546c1a14,2025191,Fair Rental Values,High - Order Book validated,validated/enriched from Order Book row 382 via exact_order_number
skip_existing,exact_existing_order_number,2025192,falcon_2025_orders_enriched_review.csv,63,Metamora State Bank,Metamora State Bank,reuse,44,5079 Monroe Street,Toledo,OH,2025,completed,Retail,1000,2025-05-07,,2025-05-21,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,4c4baa96-e688-43d8-a2ad-57778136654c,2025192,Metamora State Bank,High - Order Book validated,validated/enriched from Order Book row 384 via exact_order_number
skip_existing,exact_existing_order_number,2025193,falcon_2025_orders_enriched_review.csv,64,Union Bank,Union Bank,reuse,6,7250 Avenue Road,Perrysburg,OH,2025,completed,Retail,1250,2025-05-08,,2025-05-22,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,8b75079c-e8e8-44b8-aebc-b64e7f745dda,2025193,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 386 via exact_order_number
skip_existing,exact_existing_order_number,2025194,falcon_2025_orders_enriched_review.csv,65,David Lenavitt,David Lenavitt,reuse,49,2621 Forestvale Road,Ottawa Hills,OH,2025,completed,Residential,500,,,2025-05-12,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,19dd7045-f7d3-4bb1-bb6a-5f0a816a2033,2025194,David Lenavitt,High - Order Book validated,validated/enriched from Order Book row 388 via exact_order_number
skip_existing,exact_existing_order_number,2025195,falcon_2025_orders_enriched_review.csv,66,David Lenavitt,David Lenavitt,reuse,49,4435 Miner Road,Ottawa Hills,OH,2025,completed,Residential,500,,,2025-05-12,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,b276c3a8-2c2a-4cd8-a2d4-1d8f560806cb,2025195,David Lenavitt,High - Order Book validated,validated/enriched from Order Book row 390 via exact_order_number
skip_existing,exact_existing_order_number,2025196,falcon_2025_orders_enriched_review.csv,67,Richwood Banking Company,Richwood Banking Company,reuse,127,1414 S Bryne Road,Toledo,OH,2025,completed,Office,1100,2025-05-09,2025-05-15,2025-05-23,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,cbf30de4-68fe-49dd-8a95-978716beec63,2025196,Richwood Banking Company,High - Order Book validated,validated/enriched from Order Book row 392 via exact_order_number
skip_existing,exact_existing_order_number,2025197,falcon_2025_orders_enriched_review.csv,68,Buckeye Community Bank,Buckeye Community Bank,reuse,29,203 & 205 W 5th Street,Lorain,OH,2025,completed,Mixed Use,1500,2025-05-12,,2025-05-27,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,593c0810-5592-4ab9-ae13-138e11c327ae,2025197,Buckeye Community Bank,High - Order Book validated,validated/enriched from Order Book row 394 via exact_order_number
skip_existing,exact_existing_order_number,2025198,falcon_2025_orders_enriched_review.csv,69,Buckeye Community Bank,Buckeye Community Bank,reuse,29,201 W 5th Street,Lorain,OH,2025,completed,Mixed Use,1200,2025-05-12,,2025-05-27,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,ab7111b7-0231-4193-8de4-e9f3959cd57c,2025198,Buckeye Community Bank,High - Order Book validated,validated/enriched from Order Book row 396 via exact_order_number
skip_existing,exact_existing_order_number,2025200,falcon_2025_orders_enriched_review.csv,70,Old Fort Bank,Old Fort Bank,reuse,128,621 & 631 Bright Road,Findlay,OH,2025,completed,Office,1350,2025-05-13,,2025-06-13,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,317e3cae-be18-4eaf-8d3e-dbe84927daf4,2025200,Old Fort Bank,High - Order Book validated,validated/enriched from Order Book row 400 via exact_order_number
skip_existing,exact_existing_order_number,2025201,falcon_2025_orders_enriched_review.csv,71,Matt & Michelle Cleland,Matt & Michelle Cleland,reuse,110,10555 Ramm Road,Monclova Twp,OH,2025,completed,Residential,500,,,2025-05-20,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,7d94d346-48e8-4d48-a6ff-d54a677c7678,2025201,Matt & Michelle Cleland,High - Order Book validated,validated/enriched from Order Book row 402 via exact_order_number
skip_existing,exact_existing_order_number,2025202,falcon_2025_orders_enriched_review.csv,72,3516 Granite Circle LLC,3516 Granite Circle LLC,reuse,48,3516 Granite Circle,Toledo,OH,2025,completed,Office,1500,2025-05-13,2025-05-20,2025-05-29,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,3cce971b-3b9b-4ddd-9494-54ca433a1daa,2025202,3516 Granite Circle LLC,High - Order Book validated,validated/enriched from Order Book row 404 via exact_order_number
skip_existing,exact_existing_order_number,2025203,falcon_2025_orders_enriched_review.csv,73,"3434 Granite Circle, LLC","3434 Granite Circle, LLC",reuse,118,3434 Granite Circle,Toledo,OH,2025,completed,Office,1500,2025-05-13,2025-05-20,2025-05-29,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,defa35d4-7e81-4cd6-bcdd-40c4cc304912,2025203,"3434 Granite Circle, LLC",High - Order Book validated,validated/enriched from Order Book row 406 via exact_order_number
skip_existing,exact_existing_order_number,2025204,falcon_2025_orders_enriched_review.csv,74,KEMBA Financial Credit Union,KEMBA Financial Credit Union,reuse,35,660 S Diamond Street,Mansfield,OH,2025,completed,Retail,1300,2025-05-14,2025-05-20,2025-05-29,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,8720b874-62b1-4817-be71-74189826c213,2025204,KEMBA Financial Credit Union,High - Order Book validated,validated/enriched from Order Book row 408 via exact_order_number
skip_existing,exact_existing_order_number,2025206,falcon_2025_orders_enriched_review.csv,75,Union Bank,Union Bank,reuse,6,14 Property Portfolio,Lima,OH,2025,completed,Multifamily,1700,2025-05-14,2025-05-27,2025-05-30,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,d1d57a07-df56-4402-903b-58a35136d93f,2025206,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 412 via exact_order_number
skip_existing,exact_existing_order_number,2025207,falcon_2025_orders_enriched_review.csv,76,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,613 Phillips Avenue,Toledo,OH,2025,completed,Industrial,1000,2025-05-15,2025-05-22,2025-05-30,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,1c4d60df-6721-463f-9825-dbc8768baed4,2025207,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 414 via exact_order_number
skip_existing,exact_existing_order_number,2025208,falcon_2025_orders_enriched_review.csv,77,Genoa Banking Company,Genoa Banking Company,reuse,101,1346 E Broadway Street,Toledo,OH,2025,completed,Industrial,1000,2025-05-15,2025-05-19,2025-05-27,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,17ae3869-f532-4b5f-bd71-861b32268528,2025208,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 416 via exact_order_number
skip_existing,exact_existing_order_number,2025209,falcon_2025_orders_enriched_review.csv,78,Union Bank,Union Bank,reuse,6,Co Rd 7,Findlay,OH,2025,completed,Land,1700,2025-05-15,,2025-06-13,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,9dd1f1a9-1667-420d-8e9e-efa67c393900,2025209,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 418 via exact_order_number
skip_existing,exact_existing_order_number,2025210,falcon_2025_orders_enriched_review.csv,79,Sherwood State Bank,Sherwood State Bank,reuse,32,109 E High Street,Hicksville,OH,2025,completed,Retail,1400,2025-05-15,2025-05-28,2025-06-06,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,ff3123cd-9ef4-488f-9d5b-f09bc6491ac7,2025210,Sherwood State Bank,High - Order Book validated,validated/enriched from Order Book row 420 via exact_order_number
skip_existing,exact_existing_order_number,2025211,falcon_2025_orders_enriched_review.csv,80,Premier Bank,Premier Bank,reuse,130,"1825, 1835, 1855 Collingwood & 2230-2250 Monroe",Toledo,OH,2025,completed,Multifamily,2400,2025-05-16,2025-05-28,2025-06-03,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,02a5a7cc-0b03-4b15-ad6b-384391118c5f,2025211,Premier Bank,High - Order Book validated,validated/enriched from Order Book row 422 via exact_order_number
skip_existing,exact_existing_order_number,2025212,falcon_2025_orders_enriched_review.csv,81,Live Oak Bank,Live Oak Bank,reuse,11,110 South Washington Street,Oxford,MI,2025,completed,Office,1500,2025-05-19,,2025-05-30,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,75184ed4-e990-4df9-9c22-fa7bd6d8ae4e,2025212,Live Oak Bank,High - Order Book validated,validated/enriched from Order Book row 424 via exact_order_number
skip_existing,exact_existing_order_number,2025213,falcon_2025_orders_enriched_review.csv,82,Union Bank,Union Bank,reuse,6,17349 National Road,Wapakoneta,OH,2025,completed,Industrial,2500,2025-05-20,,2025-05-30,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,5ee35a85-740b-4d65-8ac7-10b50feb91d4,2025213,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 426 via exact_order_number
skip_existing,exact_existing_order_number,2025214,falcon_2025_orders_enriched_review.csv,83,Antwerp Exchange Bank,Antwerp Exchange Bank,reuse,102,Carlson Road,Parma,MI,2025,completed,Land,1100,2025-05-20,,2025-06-02,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,8292b82f-7d64-4f9b-b633-35fd4b6b0292,2025214,Antwerp Exchange Bank,High - Order Book validated,validated/enriched from Order Book row 428 via exact_order_number
skip_existing,exact_existing_order_number,2025215,falcon_2025_orders_enriched_review.csv,84,Semro Henry Ltd,Semro Henry Ltd,reuse,105,128 E Airport Hwy,Swanton,OH,2025,completed,Mixed Use,1100,2025-05-21,,2025-06-11,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,a1b3d5ea-c4ae-40ba-a8e5-3ea9166ad951,2025215,Semro Henry Ltd,High - Order Book validated,validated/enriched from Order Book row 430 via exact_order_number
skip_existing,exact_existing_order_number,2025216,falcon_2025_orders_enriched_review.csv,85,Semro Henry Ltd,Semro Henry Ltd,reuse,105,106 SE Catawba Road,Port Clinton,OH,2025,completed,Retail,300,2025-05-21,,2025-06-02,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,bd670b42-efc4-4d9f-8d5e-e559422b2270,2025216,Semro Henry Ltd,High - Order Book validated,validated/enriched from Order Book row 432 via exact_order_number
skip_existing,exact_existing_order_number,2025217,falcon_2025_orders_enriched_review.csv,86,Dr. Nadeem Khan,Dr. Nadeem Khan,reuse,89,11707 Oak Street,Oak Harbor,OH,2025,completed,Office,1000,2025-05-22,,2025-06-16,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,c35d25f4-5a64-4a2a-8e1e-a41b9594b1c3,2025217,Dr. Nadeem Khan,High - Order Book validated,validated/enriched from Order Book row 434 via exact_order_number
skip_existing,exact_existing_order_number,2025219,falcon_2025_orders_enriched_review.csv,87,Township of Grosse Ile,Township of Grosse Ile,reuse,57,Macomb Street,Grosse Ile,MI,2025,completed,Land,1200,2025-05-22,,2025-06-12,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,9487c047-f591-401e-872b-4486405d5027,2025219,Township of Grosse Ile,High - Order Book validated,validated/enriched from Order Book row 438 via exact_order_number
skip_existing,exact_existing_order_number,2025221,falcon_2025_orders_enriched_review.csv,88,Superior Credit Union,Superior Credit Union,reuse,13,212 Brunell Street,Wauseon,OH,2025,completed,Industrial,1400,2025-05-22,,2025-05-30,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,ba42eb95-d2b9-4e25-80cb-435ae2643f0d,2025221,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 442 via exact_order_number
skip_existing,exact_existing_order_number,2025222,falcon_2025_orders_enriched_review.csv,89,Union Bank,Union Bank,reuse,6,0 Romick Pkwy,Findlay,OH,2025,completed,Land,1100,2025-05-23,2025-05-27,2025-06-09,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,ad998a36-63b1-49e3-9dc3-954d9792f75c,2025222,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 444 via exact_order_number
skip_existing,exact_existing_order_number,2025226,falcon_2025_orders_enriched_review.csv,90,Metamora State Bank,Metamora State Bank,reuse,44,557 S Raab Road,Swanton,OH,2025,completed,Land,1000,2025-05-28,2025-06-04,2025-06-12,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,efc44e19-4316-45bb-a065-1f106f1ae1ce,2025226,Metamora State Bank,High - Order Book validated,validated/enriched from Order Book row 452 via exact_order_number
skip_existing,exact_existing_order_number,2025228,falcon_2025_orders_enriched_review.csv,91,All Western Mortgage,All Western Mortgage,reuse,51,7757 E US Hwy 223,Blissfield,MI,2025,completed,Industrial,1700,2025-06-02,2025-06-04,2025-06-11,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,ef8b6e5c-f2bf-44b5-89ed-7a44170f297c,2025228,All Western Mortgage,High - Order Book validated,validated/enriched from Order Book row 456 via exact_order_number
skip_existing,exact_existing_order_number,2025229,falcon_2025_orders_enriched_review.csv,92,Farmers State Bank,Farmers State Bank,reuse,63,1010 New York Avenue,Toledo,OH,2025,completed,Industrial,1350,2025-05-27,2025-06-10,2025-06-15,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,2539dd26-4295-4219-bc5b-3815e7e708fe,2025229,Farmers State Bank,High - Order Book validated,validated/enriched from Order Book row 458 via exact_order_number
skip_existing,exact_existing_order_number,2025230,falcon_2025_orders_enriched_review.csv,93,Farmers State Bank,Farmers State Bank,reuse,63,1101 Cherry Street,Toledo,OH,2025,completed,Industrial,1350,2025-05-27,2025-06-10,2025-06-15,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,6de3c200-e0a8-4ca1-87d5-2dab51ab84f2,2025230,Farmers State Bank,High - Order Book validated,validated/enriched from Order Book row 460 via exact_order_number
skip_existing,exact_existing_order_number,2025231,falcon_2025_orders_enriched_review.csv,94,Old Fort Bank,Old Fort Bank,reuse,128,205 W Railroad Street,Bloomdale,OH,2025,completed,Industrial,1700,2025-06-02,2025-06-04,2025-06-15,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,0139382b-82fc-4aa7-856e-8e481be874d7,2025231,Old Fort Bank,High - Order Book validated,validated/enriched from Order Book row 462 via exact_order_number
skip_existing,exact_existing_order_number,2025232,falcon_2025_orders_enriched_review.csv,95,Richwood Banking Company,Richwood Banking Company,reuse,127,130 S Main Street,Fredericktown,OH,2025,completed,Retail,1700,2025-06-03,2025-06-04,2025-06-15,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,14e0b8bb-2b8f-4c85-b49c-4e011e6a55f3,2025232,Richwood Banking Company,High - Order Book validated,validated/enriched from Order Book row 464 via exact_order_number
